player_id,web_name,team,element_type,game_no,total_points,attack_strength,defence_strength,n_total_points,n_minutes,n_goals_scored,n_assists,n_clean_sheets,n_goals_conceded,n_saves,n_bonus,n_bps,n_influence,n_creativity,n_threat,n_ict_index,n_ea_index,n_open_play_crosses,n_big_chances_created,n_clearances_blocks_interceptions,n_recoveries,n_key_passes,n_tackles,n_winning_goals,n_attempted_passes,n_completed_passes,n_penalties_conceded,n_big_chances_missed,n_errors_leading_to_goal,n_errors_leading_to_goal_attempt,n_tackled,n_offside,n_target_missed,n_fouls,n_dribbles,n_attack_strength,n_defence_strength
106,Murphy,Cardiff,Midfielder,28,11,-830,-720,5,131,0,0,1,2,0,0,8,26.200000000000003,3.5,48,7.8,0,0,0,3,6,0,3,0,31,17,0,1,0,0,7,1,0,1,0,-500,-280
106,Murphy,Cardiff,Midfielder,27,11,-630,-560,4,76,0,0,1,1,0,0,7,12.8,1.7,39,5.4,0,0,0,0,3,0,3,0,13,6,0,1,0,0,4,0,0,1,0,-360,-210
106,Murphy,Cardiff,Midfielder,26,9,-380,-290,5,121,0,0,1,4,0,0,10,14,2.3,39,5.6,0,0,0,0,5,0,3,0,20,11,0,1,0,0,5,1,0,1,2,-610,-480
106,Murphy,Cardiff,Midfielder,25,4,-380,-240,5,130,0,0,1,4,0,0,8,8.6,15.2,33,5.699999999999999,0,0,0,0,10,1,2,0,24,14,0,0,0,0,11,1,1,0,2,-600,-550
106,Murphy,Cardiff,Midfielder,24,4,-620,-310,5,130,0,0,1,4,0,0,8,8.6,15.2,33,5.699999999999999,0,0,0,0,10,1,2,0,24,14,0,0,0,0,11,1,1,0,2,-310,-460
106,Murphy,Cardiff,Midfielder,23,5,-500,-280,6,212,0,0,1,8,0,0,12,15.799999999999999,30,53,9.899999999999999,0,1,0,2,14,2,2,0,28,18,0,0,0,0,12,4,2,1,4,-600,-670
106,Murphy,Cardiff,Midfielder,22,4,-360,-210,7,257,0,0,1,9,0,0,13,16.8,33.1,75,12.5,0,1,0,3,18,2,2,0,33,19,0,0,0,0,16,4,2,1,5,-730,-670
106,Murphy,Cardiff,Midfielder,21,5,-610,-480,9,296,0,0,2,6,0,0,12,21.6,37.1,102,16.099999999999998,0,2,0,4,19,2,2,0,33,18,0,0,0,0,20,4,2,2,4,-510,-440
106,Murphy,Cardiff,Midfielder,20,5,-600,-550,12,245,1,0,1,6,0,0,28,50.2,23.8,104,17.8,0,2,0,4,15,1,1,0,23,12,0,0,0,0,16,4,1,2,5,-520,-360
106,Murphy,Cardiff,Midfielder,19,5,-310,-460,14,310,1,0,1,7,0,0,32,53.2,39.3,119,21.2,0,3,0,4,16,2,1,0,31,15,0,0,0,0,21,4,2,2,7,-580,-430
106,Murphy,Cardiff,Midfielder,18,6,-600,-670,13,243,1,0,1,2,0,0,28,44,25.8,119,18.9,0,2,0,2,10,1,0,0,27,12,0,0,0,0,17,1,1,2,5,-470,-230
106,Murphy,Cardiff,Midfielder,17,7,-730,-670,14,269,1,0,1,2,0,0,29,43,26.3,107,17.2,0,2,0,1,10,1,1,0,41,26,0,0,0,0,17,1,4,2,4,-360,-240
106,Murphy,Cardiff,Midfielder,16,9,-510,-440,13,269,1,0,0,3,0,0,29,40,22.8,90,14.799999999999999,0,1,0,0,10,1,1,0,42,27,0,0,0,0,17,0,4,3,5,-340,-330
106,Murphy,Cardiff,Midfielder,15,12,-520,-360,9,316,0,0,0,5,0,0,14,13.4,22.3,57,8.799999999999999,0,1,0,3,12,1,1,0,50,29,0,0,0,0,18,2,4,3,6,-530,-590
106,Murphy,Cardiff,Midfielder,14,14,-580,-430,14,332,1,0,0,6,0,0,32,43.8,8.6,116,16.3,0,0,0,3,15,0,2,0,56,32,0,0,0,0,16,2,5,4,5,-450,-410
106,Murphy,Cardiff,Midfielder,13,13,-470,-230,15,399,1,0,0,7,0,0,27,50.6,10.8,134,19,0,0,0,3,18,0,2,0,63,40,0,2,0,0,19,2,6,4,6,-560,-630
106,Murphy,Cardiff,Midfielder,12,14,-360,-240,21,418,2,0,0,8,0,1,49,91.6,26.4,182,29.900000000000002,0,2,0,3,16,1,1,0,54,32,0,2,0,0,18,2,6,5,10,-550,-580
106,Murphy,Cardiff,Midfielder,11,13,-340,-330,20,349,2,0,0,8,0,1,48,88.6,25.599999999999998,174,28.700000000000003,0,2,0,3,13,1,1,0,48,29,0,2,0,0,14,3,6,3,8,-810,-770
106,Murphy,Cardiff,Midfielder,10,9,-530,-590,18,276,2,0,0,6,0,1,44,81.2,24.8,174,27.900000000000002,0,2,0,0,9,1,1,0,36,24,0,2,0,0,10,1,6,3,6,-800,-750
106,Murphy,Cardiff,Midfielder,9,14,-450,-410,11,195,1,0,0,4,0,1,22,47.8,23,100,17,0,2,0,0,5,1,0,0,22,18,0,2,0,0,7,1,4,2,5,-1110,-990
106,Murphy,Cardiff,Midfielder,8,15,-560,-630,12,195,1,0,1,3,0,1,31,46.2,30.599999999999998,80,15.600000000000001,0,2,0,2,6,2,1,0,25,15,0,0,0,0,9,1,5,1,6,-780,-710
106,Murphy,Cardiff,Midfielder,7,21,-550,-580,7,182,0,0,2,1,0,0,17,13.600000000000001,36.4,23,7.2,0,2,0,4,8,2,2,0,39,24,0,0,0,0,8,1,3,1,3,-810,-790
106,Murphy,Cardiff,Midfielder,6,20,-810,-770,7,194,0,0,2,1,0,0,20,18,56.7,43,11.7,0,2,0,4,10,4,2,0,46,28,0,0,0,0,9,0,4,1,5,-570,-500
106,Murphy,Cardiff,Midfielder,5,18,-800,-750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,Murphy,Cardiff,Midfielder,4,11,-1110,-990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,Murphy,Cardiff,Midfielder,3,12,-780,-710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,Murphy,Cardiff,Midfielder,2,7,-810,-790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,Murphy,Cardiff,Midfielder,1,7,-570,-500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,Zohore,Cardiff,Forward,34,6,-580,-370,4,100,0,0,0,3,0,0,15,5.2,14.4,20,4,0,0,0,1,5,1,1,0,16,12,0,0,0,0,1,0,0,1,1,-730,-720
107,Zohore,Cardiff,Forward,33,5,-310,-250,5,175,0,0,0,5,0,0,17,5.4,16.2,48,7,0,0,0,1,5,1,1,0,28,16,0,0,0,0,1,1,1,2,3,-830,-720
107,Zohore,Cardiff,Forward,32,4,-610,-480,6,194,0,0,0,7,0,0,21,7.4,26.5,50,8.4,0,0,0,1,5,2,1,0,30,17,0,0,0,0,1,1,1,2,3,-630,-560
107,Zohore,Cardiff,Forward,31,5,-880,-790,11,217,1,0,0,7,0,2,42,40.4,26.700000000000003,71,13.8,0,0,0,1,5,2,1,1,34,18,0,0,0,0,4,2,1,2,4,-380,-290
107,Zohore,Cardiff,Forward,30,4,-670,-550,12,224,1,0,0,7,0,2,40,42.4,26.700000000000003,88,15.7,0,0,0,1,6,2,1,1,35,18,0,0,0,0,8,2,1,3,4,-380,-240
107,Zohore,Cardiff,Forward,29,4,-730,-720,14,151,1,1,0,6,0,2,44,57.2,24.200000000000003,77,15.8,0,0,0,0,1,2,0,1,28,15,0,0,0,0,7,2,1,2,3,-620,-310
107,Zohore,Cardiff,Forward,28,5,-830,-720,12,71,1,1,0,4,0,2,39,57,22.400000000000002,49,12.8,0,0,0,0,1,2,0,1,15,10,0,0,0,0,7,1,0,1,1,-500,-280
107,Zohore,Cardiff,Forward,27,6,-630,-560,11,52,1,1,0,2,0,2,35,55,12.100000000000001,47,11.4,0,0,0,0,1,1,0,1,13,9,0,0,0,0,7,1,0,1,1,-360,-210
107,Zohore,Cardiff,Forward,26,11,-380,-290,5,24,0,1,0,1,0,0,11,22,11.8,26,6,0,0,0,0,1,1,0,0,8,7,0,0,0,0,4,0,0,1,0,-610,-480
107,Zohore,Cardiff,Forward,25,12,-380,-240,4,17,0,1,0,1,0,0,13,20,11.8,9,4.1,0,0,0,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0,-600,-550
107,Zohore,Cardiff,Forward,24,14,-620,-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-310,-460
107,Zohore,Cardiff,Forward,23,12,-500,-280,1,29,0,0,0,1,0,0,5,8,14.3,37,5.9,0,1,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,-600,-670
107,Zohore,Cardiff,Forward,22,11,-360,-210,1,29,0,0,0,1,0,0,5,8,14.3,37,5.9,0,1,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,-730,-670
107,Zohore,Cardiff,Forward,21,5,-610,-480,1,29,0,0,0,1,0,0,5,8,14.3,37,5.9,0,1,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,-510,-440
107,Zohore,Cardiff,Forward,20,4,-600,-550,1,29,0,0,0,1,0,0,5,8,14.3,37,5.9,0,1,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,-520,-360
107,Zohore,Cardiff,Forward,19,0,-310,-460,1,29,0,0,0,1,0,0,5,8,14.3,37,5.9,0,1,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,-580,-430
107,Zohore,Cardiff,Forward,18,1,-600,-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-470,-230
107,Zohore,Cardiff,Forward,17,1,-730,-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360,-240
107,Zohore,Cardiff,Forward,16,1,-510,-440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340,-330
107,Zohore,Cardiff,Forward,15,1,-520,-360,1,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-530,-590
107,Zohore,Cardiff,Forward,14,1,-580,-430,1,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-450,-410
107,Zohore,Cardiff,Forward,13,0,-470,-230,1,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-560,-630
107,Zohore,Cardiff,Forward,12,0,-360,-240,3,77,0,0,0,4,0,0,6,1.4,2.1,49,5.3,0,0,0,0,2,0,0,0,9,6,0,0,0,0,1,1,0,1,0,-550,-580
107,Zohore,Cardiff,Forward,11,0,-340,-330,4,104,0,0,0,6,0,0,7,3,2.8,49,5.5,0,0,0,1,3,0,0,0,17,11,0,0,0,0,2,1,0,2,0,-810,-770
107,Zohore,Cardiff,Forward,10,1,-530,-590,3,97,0,0,0,4,0,0,4,3,2.8,49,5.5,0,0,0,1,3,0,0,0,17,11,0,0,0,0,2,1,0,2,0,-800,-750
107,Zohore,Cardiff,Forward,9,1,-450,-410,4,103,0,0,0,4,0,0,8,7,17.1,51,7.5,0,0,0,1,3,1,0,0,20,12,0,0,0,0,2,1,0,2,0,-1110,-990
107,Zohore,Cardiff,Forward,8,1,-560,-630,5,161,0,0,0,4,0,0,8,12.6,42.3,51,10.6,0,1,0,3,4,3,0,0,28,18,0,0,0,0,5,1,0,6,0,-780,-710
107,Zohore,Cardiff,Forward,7,3,-550,-580,5,181,0,0,1,2,0,0,2,13.4,54.9,56,12.4,0,1,0,6,7,4,0,0,36,22,0,1,0,0,6,1,3,8,0,-810,-790
107,Zohore,Cardiff,Forward,6,4,-810,-770,4,154,0,0,1,0,0,0,1,11.8,54.2,56,12.2,0,1,0,5,6,4,0,0,28,17,0,1,0,0,5,1,3,7,0,-570,-500
107,Zohore,Cardiff,Forward,5,3,-800,-750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,Zohore,Cardiff,Forward,4,4,-1110,-990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,Zohore,Cardiff,Forward,3,5,-780,-710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,Zohore,Cardiff,Forward,2,5,-810,-790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,Zohore,Cardiff,Forward,1,4,-570,-500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,Bogle,Cardiff,Forward,34,0,-580,-370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730,-720
108,Bogle,Cardiff,Forward,33,0,-310,-250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-830,-720
108,Bogle,Cardiff,Forward,32,0,-610,-480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-630,-560
108,Bogle,Cardiff,Forward,31,0,-880,-790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-380,-290
108,Bogle,Cardiff,Forward,30,0,-670,-550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-380,-240
108,Bogle,Cardiff,Forward,29,0,-730,-720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-620,-310
108,Bogle,Cardiff,Forward,28,0,-830,-720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,-280
108,Bogle,Cardiff,Forward,27,0,-630,-560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360,-210
108,Bogle,Cardiff,Forward,26,0,-380,-290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-610,-480
108,Bogle,Cardiff,Forward,25,0,-380,-240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600,-550
108,Bogle,Cardiff,Forward,24,0,-620,-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-310,-460
108,Bogle,Cardiff,Forward,23,0,-500,-280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600,-670
108,Bogle,Cardiff,Forward,22,0,-360,-210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730,-670
108,Bogle,Cardiff,Forward,21,0,-610,-480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-510,-440
108,Bogle,Cardiff,Forward,20,0,-600,-550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-520,-360
108,Bogle,Cardiff,Forward,19,0,-310,-460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-580,-430
108,Bogle,Cardiff,Forward,18,0,-600,-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-470,-230
108,Bogle,Cardiff,Forward,17,0,-730,-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360,-240
108,Bogle,Cardiff,Forward,16,0,-510,-440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340,-330
108,Bogle,Cardiff,Forward,15,0,-520,-360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-530,-590
108,Bogle,Cardiff,Forward,14,0,-580,-430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-450,-410
108,Bogle,Cardiff,Forward,13,0,-470,-230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-560,-630
108,Bogle,Cardiff,Forward,12,0,-360,-240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-550,-580
108,Bogle,Cardiff,Forward,11,0,-340,-330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-810,-770
108,Bogle,Cardiff,Forward,10,0,-530,-590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-800,-750
108,Bogle,Cardiff,Forward,9,0,-450,-410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1110,-990
108,Bogle,Cardiff,Forward,8,0,-560,-630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-780,-710
108,Bogle,Cardiff,Forward,7,0,-550,-580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-810,-790
108,Bogle,Cardiff,Forward,6,0,-810,-770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-570,-500
108,Bogle,Cardiff,Forward,5,0,-800,-750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,Bogle,Cardiff,Forward,4,0,-1110,-990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,Bogle,Cardiff,Forward,3,0,-780,-710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,Bogle,Cardiff,Forward,2,0,-810,-790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,Bogle,Cardiff,Forward,1,0,-570,-500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,Madine,Cardiff,Forward,34,0,-580,-370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730,-720
109,Madine,Cardiff,Forward,33,0,-310,-250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-830,-720
109,Madine,Cardiff,Forward,32,0,-610,-480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-630,-560
109,Madine,Cardiff,Forward,31,0,-880,-790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-380,-290
109,Madine,Cardiff,Forward,30,0,-670,-550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-380,-240
109,Madine,Cardiff,Forward,29,0,-730,-720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-620,-310
109,Madine,Cardiff,Forward,28,0,-830,-720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,-280
109,Madine,Cardiff,Forward,27,0,-630,-560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360,-210
109,Madine,Cardiff,Forward,26,0,-380,-290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-610,-480
109,Madine,Cardiff,Forward,25,0,-380,-240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600,-550
109,Madine,Cardiff,Forward,24,0,-620,-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-310,-460
109,Madine,Cardiff,Forward,23,0,-500,-280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600,-670
109,Madine,Cardiff,Forward,22,0,-360,-210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730,-670
109,Madine,Cardiff,Forward,21,0,-610,-480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-510,-440
109,Madine,Cardiff,Forward,20,0,-600,-550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-520,-360
109,Madine,Cardiff,Forward,19,0,-310,-460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-580,-430
109,Madine,Cardiff,Forward,18,0,-600,-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-470,-230
109,Madine,Cardiff,Forward,17,0,-730,-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360,-240
109,Madine,Cardiff,Forward,16,0,-510,-440,1,5,0,0,0,0,0,0,2,0,0.6,2,0.2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,-340,-330
109,Madine,Cardiff,Forward,15,0,-520,-360,1,5,0,0,0,0,0,0,2,0,0.6,2,0.2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,-530,-590
109,Madine,Cardiff,Forward,14,0,-580,-430,1,5,0,0,0,0,0,0,2,0,0.6,2,0.2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,-450,-410
109,Madine,Cardiff,Forward,13,0,-470,-230,1,5,0,0,0,0,0,0,2,0,0.6,2,0.2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,-560,-630
109,Madine,Cardiff,Forward,12,0,-360,-240,2,16,0,0,0,0,0,0,3,0,0.8999999999999999,4,0.4,0,0,0,0,1,0,0,0,6,6,0,0,0,0,1,0,0,2,0,-550,-580
109,Madine,Cardiff,Forward,11,1,-340,-330,1,11,0,0,0,0,0,0,1,0,0.3,2,0.2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,0,0,1,0,-810,-770
109,Madine,Cardiff,Forward,10,1,-530,-590,2,24,0,0,0,2,0,0,3,0,0.6,4,0.4,0,0,0,0,2,0,0,0,8,6,0,0,0,0,2,0,0,1,0,-800,-750
109,Madine,Cardiff,Forward,9,1,-450,-410,3,25,0,0,0,2,0,0,6,0,0.8999999999999999,6,0.6000000000000001,0,0,0,0,2,0,0,0,9,7,0,0,0,0,2,0,0,1,0,-1110,-990
109,Madine,Cardiff,Forward,8,1,-560,-630,3,25,0,0,0,2,0,0,6,0,0.8999999999999999,6,0.6000000000000001,0,0,0,0,2,0,0,0,9,7,0,0,0,0,2,0,0,1,0,-780,-710
109,Madine,Cardiff,Forward,7,2,-550,-580,2,14,0,0,0,2,0,0,5,0,0.6,4,0.4,0,0,0,0,1,0,0,0,6,4,0,0,0,0,1,0,0,0,0,-810,-790
109,Madine,Cardiff,Forward,6,1,-810,-770,3,16,0,0,0,3,0,0,10,2,0.6,4,0.6000000000000001,0,0,0,0,1,0,1,0,6,4,0,0,0,0,1,0,0,0,0,-570,-500
109,Madine,Cardiff,Forward,5,2,-800,-750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,Madine,Cardiff,Forward,4,3,-1110,-990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,Madine,Cardiff,Forward,3,3,-780,-710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,Madine,Cardiff,Forward,2,2,-810,-790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,Madine,Cardiff,Forward,1,3,-570,-500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
