id,photo,web_name,team_code,status,code,first_name,second_name,squad_number,news,now_cost,news_added,chance_of_playing_this_round,chance_of_playing_next_round,value_form,value_season,cost_change_start,cost_change_event,cost_change_start_fall,cost_change_event_fall,in_dreamteam,dreamteam_count,selected_by_percent,form,transfers_out,transfers_in,transfers_out_event,transfers_in_event,loans_in,loans_out,loaned_in,loaned_out,total_points,event_points,points_per_game,ep_this,ep_next,special,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,element_type,team
614,165990.jpg,Janssen,6,a,165990,Vincent,Janssen,9,,45,NA,NA,NA,0.2,0.7,0,0,0,0,FALSE,0,0.1,0.7,1656,5231,0,0,0,0,0,0,3,1,1.0,1.7,1.5,FALSE,36,0,0,0,0,0,0,0,0,0,0,0,4,6.2,1.6,57.0,6.5,0,4,17
373,18656.jpg,Gomes,57,a,18656,Heurelho,Gomes,1,,42,NA,NA,NA,0.0,0.0,-3,0,3,0,FALSE,0,0.3,0.0,15903,3772,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,18
374,206882.jpg,Dahlberg,57,a,206882,Pontus,Dahlberg,30,,43,NA,NA,NA,0.0,0.0,-2,0,2,0,FALSE,0,0.1,0.0,2512,842,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,18
375,37742.jpg,Kaboul,57,u,37742,Younes,Kaboul,4,Contract terminated by mutual consent,42,2019-01-07T10:34:08Z,0,0,0.0,0.0,-3,0,3,0,FALSE,0,0.1,0.0,9681,1701,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,18
376,41338.jpg,Cathcart,57,a,41338,Craig,Cathcart,15,,45,2019-04-27T17:01:20Z,100,100,0.2,20.7,0,0,0,0,FALSE,1,3.2,0.7,218176,394641,0,0,0,0,0,0,93,0,2.6,0.7,1.4,FALSE,3095,3,0,6,54,2,0,0,2,0,0,5,552,719.6,25.5,262.0,100.8,0,2,18
377,41945.jpg,Prödl,57,a,41945,Sebastian,Prödl,5,,42,2019-04-22T21:01:21Z,0,100,0.0,0.2,-3,0,3,0,FALSE,0,0.1,0.0,8633,1288,0,0,0,0,0,0,1,0,1.0,0.0,0.0,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2,18
378,40868.jpg,Holebas,57,a,40868,José,Holebas,25,,48,2019-05-13T00:01:21Z,100,100,-0.2,19.4,3,0,-3,0,FALSE,2,7.9,-1.0,1639165,1850029,0,0,0,0,0,0,93,-4,3.3,-1.0,0.2,FALSE,2392,3,7,5,41,0,0,0,12,1,0,10,437,642.4,598.2,164.0,140.6,0,2,18
379,52153.jpg,Britos,57,a,52153,Miguel,Britos,3,,43,2019-05-03T16:01:21Z,100,100,0.0,0.7,-2,0,2,0,FALSE,0,0.0,0.0,4402,1148,0,0,0,0,0,0,3,0,1.0,0.0,0.0,FALSE,184,0,0,0,5,0,0,0,0,0,0,0,22,28.4,0.3,0.0,2.9,0,2,18
380,85624.jpg,Kabasele,57,a,85624,Christian,Kabasele,27,,44,2018-12-26T22:01:17Z,100,100,0.2,8.2,-1,0,1,0,FALSE,0,0.3,0.7,49530,23235,0,0,0,0,0,0,36,1,1.7,0.7,0.8,FALSE,1584,0,0,3,29,0,0,0,2,1,0,1,212,355.2,24.0,189.0,56.7,0,2,18
381,52940.jpg,Janmaat,57,a,52940,Daryl,Janmaat,2,,49,2019-03-30T20:31:21Z,100,100,0.0,10.2,-1,0,1,0,FALSE,0,0.4,0.0,49182,34943,0,0,0,0,0,0,50,0,2.8,0.0,1.8,FALSE,1520,0,2,3,22,0,0,0,3,0,0,6,274,346.2,212.2,118.0,67.8,0,2,18
382,20145.jpg,Mariappa,57,a,20145,Adrian,Mariappa,6,,42,NA,NA,NA,0.2,13.6,-3,0,3,0,FALSE,0,0.6,1.0,50389,74982,0,0,0,0,0,0,57,1,2.2,1.0,0.8,FALSE,1924,0,0,5,32,0,0,0,3,0,0,2,334,404.6,61.9,79.0,54.5,0,2,18
383,54484.jpg,Kiko Femenía,57,a,54484,Francisco,Femenía Far,21,,42,2019-04-08T14:01:20Z,100,100,0.2,15.7,-3,0,3,0,FALSE,1,1.2,0.7,210815,252243,0,0,0,0,0,0,66,0,2.3,0.7,1.2,FALSE,2043,1,1,4,40,0,0,0,1,0,0,6,412,420.2,252.9,87.0,76.0,0,2,18
384,66247.jpg,Zeegelaar,57,u,66247,Marvin,Zeegelaar,22,Season-long loan to Udinese,42,2019-01-10T16:31:17Z,0,0,0.0,0.0,-3,0,3,0,FALSE,0,0.0,0.0,4990,980,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,18
385,220166.jpg,Navarro,57,a,220166,Marc,Navarro,23,,42,2018-10-04T16:31:13Z,100,100,0.0,0.5,-3,0,3,0,FALSE,0,0.0,0.0,4798,1067,0,0,0,0,0,0,2,0,1.0,0.0,0.2,FALSE,84,0,0,0,3,0,0,0,0,0,0,0,12,16.0,5.3,2.0,2.3,0,2,18
386,155651.jpg,Masina,57,a,155651,Adam,Masina,11,,43,NA,NA,NA,0.0,6.0,-2,0,2,0,FALSE,0,0.1,0.0,12228,13764,0,0,0,0,0,0,26,0,1.9,0.0,1.0,FALSE,1002,0,1,2,20,0,0,0,5,0,0,1,165,201.0,70.8,27.0,30.1,0,2,18
387,89085.jpg,Chalobah,57,a,89085,Nathaniel,Chalobah,14,,44,2018-10-18T16:31:15Z,100,100,0.2,2.3,-1,0,1,0,FALSE,0,0.1,0.7,12977,5320,0,0,0,0,0,0,10,0,1.1,0.7,0.6,FALSE,265,0,0,0,7,0,0,0,2,0,0,0,42,35.6,20.2,31.0,8.8,0,3,18
388,43250.jpg,Cleverley,57,a,43250,Tom,Cleverley,8,,50,2019-03-28T17:31:21Z,100,100,0.1,5.0,0,0,0,0,FALSE,0,0.0,0.3,3207,3654,0,0,0,0,0,0,25,0,1.9,0.3,0.2,FALSE,470,1,0,3,7,0,0,0,2,0,0,2,87,97.4,33.4,40.0,17.2,0,3,18
389,38439.jpg,Capoue,57,a,38439,Etienne,Capoue,29,,48,2019-05-03T16:01:21Z,100,100,0.1,16.5,-2,0,2,0,FALSE,1,0.5,0.7,173962,180099,0,0,0,0,0,0,79,1,2.4,0.7,0.8,FALSE,2944,1,3,8,48,0,0,0,14,1,0,8,496,656.6,219.2,152.0,102.8,0,3,18
390,121599.jpg,Doucouré,57,a,121599,Abdoulaye,Doucouré,16,,58,2019-01-19T17:31:20Z,100,100,0.3,21.4,-2,0,2,0,FALSE,2,2.8,1.7,389927,436048,0,0,0,0,0,0,124,2,3.5,1.7,2.2,FALSE,3061,5,7,5,56,1,0,0,7,0,0,14,550,735.6,544.1,709.0,198.9,0,3,18
391,61566.jpg,Pereyra,57,a,61566,Roberto,Pereyra,37,,59,2019-04-16T21:01:20Z,100,100,0.3,20.7,-1,0,1,0,FALSE,1,8.0,2.0,2160410,2390594,0,0,0,0,0,0,122,2,3.7,2.0,1.2,FALSE,2817,6,4,6,53,0,0,0,3,0,0,13,432,458.4,512.7,744.0,171.8,0,3,18
392,108413.jpg,Hughes,57,a,108413,Will,Hughes,19,,49,2019-01-13T15:31:18Z,100,100,0.4,17.8,-1,0,1,0,FALSE,0,0.7,2.0,207002,210219,0,0,0,0,0,0,87,2,2.7,2.0,2.0,FALSE,2419,2,4,7,39,0,0,0,5,0,0,5,320,429.2,416.0,451.0,129.6,0,3,18
394,94924.jpg,Deulofeu,57,a,94924,Gerard,Deulofeu,7,,57,2019-04-07T18:01:21Z,100,100,0.6,23.3,2,0,-2,0,FALSE,3,7.2,3.3,523238,936457,0,0,0,0,0,0,133,6,4.4,3.3,4.2,FALSE,2064,10,5,9,29,0,0,0,3,0,0,10,344,549.2,455.6,856.0,185.6,0,3,18
395,73426.jpg,Gray,57,a,73426,Andre,Gray,18,,59,2018-12-10T19:31:18Z,100,100,0.6,14.1,-1,0,1,0,FALSE,0,1.9,3.3,225360,296411,0,0,0,0,0,0,83,1,2.9,3.3,4.4,FALSE,1352,7,2,4,23,0,0,0,2,0,0,10,254,331.8,183.9,620.0,112.8,0,4,18
396,41725.jpg,Deeney,57,a,41725,Troy,Deeney,9,,58,2019-04-15T21:01:19Z,100,100,0.2,20.0,-2,0,2,0,FALSE,4,3.7,1.3,1049377,1135893,0,0,0,0,0,0,116,2,3.6,1.3,0.0,FALSE,2542,9,5,5,44,0,0,0,4,1,0,13,411,607.4,549.5,1019.0,216.9,0,4,18
397,20046.jpg,Okaka,57,u,20046,Stefano,Okaka,33,Season-long loan to Udinese,50,2019-01-09T08:59:30Z,0,0,0.0,0.2,0,0,0,0,FALSE,0,0.1,0.0,7179,5968,0,0,0,0,0,0,1,0,0.5,0.0,0.0,FALSE,22,0,0,0,1,0,0,0,1,0,0,0,-1,3.2,24.7,26.0,5.2,0,4,18
398,133801.jpg,Sinclair,57,a,133801,Jerome,Sinclair,17,,44,2019-01-31T17:01:19Z,0,100,0.0,0.0,-1,0,1,0,FALSE,0,0.4,0.0,52790,60826,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,18
445,9089.jpg,Foster,57,a,9089,Ben,Foster,26,,46,NA,NA,NA,0.4,28.0,1,0,-1,0,FALSE,3,8.5,1.7,427610,666457,0,0,0,0,0,0,129,1,3.4,1.7,2.4,FALSE,3420,0,0,7,59,0,1,0,1,0,128,11,703,988.0,50.0,1.0,104.1,0,1,18
446,157775.jpg,Sema,57,a,157775,Ken,Sema,12,,46,NA,NA,NA,0.0,8.0,-4,0,4,0,FALSE,1,0.1,0.0,21306,20652,0,0,0,0,0,0,37,0,2.2,0.0,0.6,FALSE,747,1,2,3,9,0,0,0,1,0,0,1,91,128.6,112.7,169.0,40.8,0,3,18
517,216058.jpg,Quina,57,i,216058,Domingos,Quina,20,Shoulder injury - Unknown return date,44,2019-04-12T16:31:20Z,0,0,0.0,3.9,-1,0,1,0,FALSE,0,0.1,0.0,11850,10321,0,0,0,0,0,0,17,0,2.1,0.0,0.0,FALSE,334,1,0,0,5,0,0,0,0,0,0,2,68,69.0,40.2,22.0,13.1,0,3,18
524,173514.jpg,Success,57,a,173514,Isaac,Success Ajayi,10,,45,2019-04-01T19:31:19Z,100,100,0.1,9.3,0,0,0,0,FALSE,0,2.4,0.3,498957,591322,0,0,0,0,0,0,42,0,1.4,0.3,0.8,FALSE,1033,1,1,2,21,0,0,0,4,0,0,0,125,148.6,274.5,394.0,81.4,0,4,18
544,241289.jpg,Wilmot,57,u,241289,Ben,Wilmot,24,Season-long loan to Udinese,40,2019-01-31T20:01:20Z,0,0,0.0,0.3,0,0,0,0,FALSE,0,0.1,0.0,11469,13428,0,0,0,0,0,0,1,0,0.5,0.0,0.0,FALSE,26,0,0,0,2,0,0,0,0,0,0,0,8,7.2,0.3,0.0,0.8,0,2,18
554,194401.jpg,Peñaranda,57,a,194401,Adalberto,Peñaranda,17,,50,2019-04-01T19:31:19Z,100,100,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,2037,2694,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,18
399,60706.jpg,Adrián,21,a,60706,Adrián,San Miguel del Castillo,13,,42,NA,NA,NA,0.0,0.0,-3,0,3,0,FALSE,0,0.3,0.0,18068,4237,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,19
400,37096.jpg,Fabianski,21,a,37096,Lukasz,Fabianski,1,,47,2019-02-01T00:01:20Z,100,100,1.3,30.4,2,0,-2,0,FALSE,3,14.3,6.3,1054458,929168,0,0,0,0,0,0,143,4,3.8,6.3,4.5,FALSE,3420,0,0,7,55,0,1,0,0,0,148,15,742,1136.0,20.0,0.0,115.5,0,1,19
401,48717.jpg,Reid,21,i,48717,Winston,Reid,2,Lack of match fitness - Unknown return date,44,2018-07-05T14:31:07Z,0,0,0.0,0.0,-1,0,1,0,FALSE,0,0.0,0.0,1461,897,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,19
402,55459.jpg,Cresswell,21,a,55459,Aaron,Cresswell,3,,50,2019-04-13T19:01:22Z,100,100,0.0,6.8,-5,0,5,0,FALSE,0,0.5,0.0,95953,19457,0,0,0,0,0,0,34,0,1.7,0.0,0.0,FALSE,1588,0,1,1,26,0,0,0,1,0,0,0,257,318.2,290.9,113.0,72.3,0,2,19
403,40669.jpg,Ogbonna,21,a,40669,Angelo,Ogbonna,21,,42,NA,NA,NA,0.1,11.4,-3,0,3,0,FALSE,1,0.8,0.3,67075,58782,0,0,0,0,0,0,48,0,2.0,0.3,0.8,FALSE,1871,1,1,2,36,0,0,0,2,0,0,2,314,462.4,54.2,168.0,68.5,0,2,19
404,113564.jpg,Byram,21,u,113564,Sam,Byram,22,Season-long loan to Nottingham Forest ,45,2018-08-15T09:19:35Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,2786,128,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,19
405,20658.jpg,Zabaleta,21,a,20658,Pablo,Zabaleta,5,,43,2018-12-27T20:31:17Z,75,75,0.2,13.0,-2,0,2,0,FALSE,0,1.7,0.7,240166,142335,0,0,0,0,0,0,56,2,2.2,0.5,0.6,FALSE,2089,0,1,4,35,0,0,0,4,0,0,4,350,447.4,163.2,106.0,71.8,0,2,19
406,204480.jpg,Rice,21,a,204480,Declan,Rice,41,,44,2019-05-06T09:01:23Z,100,100,0.6,20.9,-1,0,1,0,FALSE,2,4.2,2.7,305164,536481,0,0,0,0,0,0,92,2,2.7,2.7,2.0,FALSE,3003,2,0,6,47,0,0,0,4,0,0,9,586,584.4,174.2,213.0,97.1,0,2,19
407,173792.jpg,Oxford,21,u,173792,Reece,Oxford,35,Season-long loan to Augsburg,42,2019-01-31T18:31:20Z,0,0,0.0,0.0,-3,0,3,0,FALSE,0,0.1,0.0,5725,1281,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,19
408,81012.jpg,Fredericks,21,a,81012,Ryan,Fredericks,24,,45,2019-04-02T16:31:20Z,100,100,1.5,8.4,-5,0,5,0,FALSE,2,0.3,6.7,32486,13557,0,0,0,0,0,0,38,1,2.5,6.7,4.8,FALSE,1084,1,0,3,16,0,0,0,5,0,0,4,169,254.8,77.2,85.0,42.0,0,2,19
409,219924.jpg,Diop,21,a,219924,Issa,Diop,23,,42,NA,NA,NA,1.4,20.7,-3,0,3,0,FALSE,1,1.4,6.0,132900,166703,0,0,0,0,0,0,87,2,2.6,6.0,4.0,FALSE,2970,1,0,7,43,1,0,0,4,0,0,6,561,733.0,52.3,162.0,94.8,0,2,19
410,105717.jpg,Masuaku,21,a,105717,Arthur,Masuaku,26,,42,2019-02-28T10:01:21Z,100,100,0.9,11.7,-3,0,3,0,FALSE,0,1.5,3.7,258164,218911,0,0,0,0,0,0,49,2,2.1,3.7,3.3,FALSE,1757,0,2,4,29,0,0,0,2,0,0,0,311,434.4,212.0,55.0,70.3,0,3,19
411,18073.jpg,Noble,21,a,18073,Mark,Noble,16,,48,2018-10-27T19:01:15Z,100,100,1.7,20.6,-2,0,2,0,FALSE,1,0.5,8.0,59733,61038,0,0,0,0,0,0,99,15,3.2,8.0,4.0,FALSE,2289,5,5,7,31,0,0,0,6,1,0,5,454,521.4,359.8,196.0,107.6,0,3,19
413,59779.jpg,Obiang,21,a,59779,Pedro,Obiang,14,,42,2018-10-20T18:01:17Z,100,100,0.3,10.2,-3,0,3,0,FALSE,0,0.8,1.3,112286,88127,0,0,0,0,0,0,43,0,1.8,1.3,2.0,FALSE,1116,0,2,2,21,0,0,0,0,0,0,1,188,219.2,105.9,112.0,43.6,0,3,19
414,86934.jpg,Lanzini,21,a,86934,Manuel,Lanzini,10,,64,2019-04-13T19:01:22Z,100,100,0.5,4.8,-1,0,1,0,FALSE,0,0.1,3.3,24457,26020,0,0,0,0,0,0,31,8,3.1,3.3,2.3,FALSE,685,1,2,2,12,0,0,0,2,0,0,3,148,141.0,118.2,165.0,42.4,0,3,19
415,57531.jpg,Antonio,21,a,57531,Michail,Antonio,30,,68,2018-08-26T16:31:13Z,100,100,1.2,17.4,-2,0,2,0,FALSE,1,1.2,8.0,142850,129017,0,0,0,0,0,0,118,13,3.6,8.0,4.8,FALSE,2093,6,8,7,30,0,0,0,3,0,0,6,305,482.0,346.2,852.0,167.0,0,3,19
416,163526.jpg,Fernandes,21,u,163526,Edimilson,Fernandes,31,Season-long loan to Fiorentina,45,2018-08-10T14:01:13Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.1,0.0,12404,284,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,19
417,41464.jpg,Arnautovic,21,a,41464,Marko,Arnautovic,7,,67,2019-04-27T19:31:24Z,100,100,1.2,17.5,-3,0,3,0,FALSE,3,6.7,8.0,2669081,1950653,0,0,0,0,0,0,117,6,4.2,8.0,5.0,FALSE,1988,10,5,4,34,0,0,0,3,0,0,15,405,551.6,500.6,946.0,199.2,0,4,19
418,40142.jpg,Carroll,21,i,40142,Andy,Carroll,9,Ankle injury - Unknown return date,54,2019-03-09T18:31:20Z,0,0,0.0,2.2,-1,0,1,0,FALSE,0,0.1,0.0,18093,17520,0,0,0,0,0,0,12,0,1.0,0.0,0.0,FALSE,454,0,0,0,7,0,0,0,2,0,0,0,10,41.8,51.4,169.0,25.8,0,4,19
419,43020.jpg,Chicharito,21,a,43020,Javier,Hernández Balcázar,17,,61,2019-04-18T12:01:20Z,100,100,0.0,14.1,-4,0,4,0,FALSE,2,1.5,0.0,630777,559624,0,0,0,0,0,0,86,0,3.4,0.0,0.5,FALSE,1326,7,4,6,20,0,0,0,2,0,0,10,276,301.0,112.0,528.0,93.4,0,4,19
420,167522.jpg,Hugill,21,u,167522,Jordan,Hugill,12,Season-long loan to Middlesbrough,50,2018-08-03T15:01:10Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,1280,462,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,19
447,54102.jpg,Wilshere,21,a,54102,Jack,Wilshere,19,,48,2018-12-04T22:31:16Z,100,100,0.4,3.5,-2,0,2,0,FALSE,0,0.8,1.7,236808,25943,0,0,0,0,0,0,17,1,2.1,1.7,1.3,FALSE,388,0,2,1,10,0,0,0,2,0,0,0,90,72.0,74.0,17.0,16.3,0,3,19
453,56377.jpg,Yarmolenko,21,a,56377,Andriy,Yarmolenko,20,,67,2018-10-20T16:31:17Z,0,100,0.0,4.0,-3,0,3,0,FALSE,1,0.5,0.0,115005,83584,0,0,0,0,0,0,27,0,3.0,0.0,0.0,FALSE,456,2,1,1,6,0,0,0,2,0,0,2,88,86.0,84.6,122.0,29.1,0,3,19
464,166640.jpg,Balbuena,21,a,166640,Fabián,Balbuena,4,,42,2018-12-22T17:01:18Z,100,100,1.1,14.5,-3,0,3,0,FALSE,1,0.3,4.7,128550,123686,0,0,0,0,0,0,61,2,2.7,4.7,3.5,FALSE,2013,1,0,5,32,0,0,0,2,0,0,3,375,534.6,40.9,201.0,77.8,0,2,19
465,101537.jpg,Felipe Anderson,21,a,101537,Felipe Anderson,Pereira Gomes,8,,68,2019-05-06T09:01:23Z,100,100,0.4,22.8,-2,0,2,0,FALSE,4,8.2,2.7,2317355,2547937,0,0,0,0,0,0,155,5,4.3,2.7,3.3,FALSE,3045,9,6,7,49,0,0,0,3,0,0,18,619,882.2,1042.4,799.0,272.2,0,3,19
489,18987.jpg,Snodgrass,21,a,18987,Robert,Snodgrass,11,,50,2018-11-10T19:01:15Z,100,100,0.1,17.0,-5,0,5,0,FALSE,2,0.9,0.7,362475,396588,0,0,0,0,0,0,85,0,2.6,0.7,1.3,FALSE,2215,2,5,5,33,0,0,0,10,0,0,9,364,460.8,976.0,380.0,181.5,0,3,19
502,155851.jpg,Lucas,21,a,155851,Lucas,Pérez,27,,62,2019-04-13T19:01:22Z,100,100,0.1,5.3,-3,0,3,0,FALSE,1,0.1,0.7,51102,41901,0,0,0,0,0,0,33,0,2.2,0.7,2.3,FALSE,465,3,0,0,13,0,0,0,0,0,0,5,127,136.8,110.5,131.0,37.7,0,4,19
518,42824.jpg,Carlos Sánchez,21,a,42824,Carlos,Sánchez,15,,43,2018-09-26T22:31:13Z,100,100,0.2,2.1,-2,0,2,0,FALSE,0,0.1,0.7,19511,7026,0,0,0,0,0,0,9,1,1.3,0.7,0.3,FALSE,240,0,0,0,4,0,0,0,0,0,0,0,44,24.6,28.8,24.0,7.8,0,3,19
539,179830.jpg,Diangana,21,a,179830,Grady,Diangana,45,,45,NA,NA,NA,0.2,5.6,0,0,0,0,FALSE,0,0.0,1.0,23259,24542,0,0,0,0,0,0,25,0,1.5,1.0,1.0,FALSE,600,0,1,2,13,0,0,0,0,0,0,0,86,115.0,174.5,175.0,46.2,0,3,19
547,195860.jpg,Powell,21,u,195860,Joe,Powell,50,Season-long loan to Northampton Town,45,2019-03-27T09:34:15Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,686,785,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,19
548,222017.jpg,Coventry,21,a,222017,Conor,Coventry,54,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,872,1217,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,19
560,209925.jpg,Xande Silva,21,a,209925,Alexandre Nascimento,Costa Silva,32,,45,NA,NA,NA,0.0,0.2,0,0,0,0,FALSE,0,0.2,0.0,14252,20460,0,0,0,0,0,0,1,0,1.0,0.0,0.0,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,3,2.0,10.3,36.0,4.8,0,4,19
569,28554.jpg,Nasri,21,a,28554,Samir,Nasri,18,,49,2019-03-28T13:01:23Z,100,100,0.0,2.9,-6,0,6,0,FALSE,0,0.2,0.0,148290,155052,0,0,0,0,0,0,14,0,2.8,0.0,0.0,FALSE,243,0,2,1,2,0,0,0,0,0,0,0,61,49.8,86.6,28.0,16.4,0,3,19
605,222018.jpg,Johnson,21,a,222018,Ben,Johnson,53,,40,2019-02-28T10:01:21Z,100,100,0.0,0.5,0,0,0,0,FALSE,0,0.0,0.0,987,2188,0,0,0,0,0,0,2,0,2.0,0.0,0.0,FALSE,62,0,0,0,1,0,0,0,0,0,0,0,6,7.8,0.4,0.0,0.8,0,2,19
611,183487.jpg,Holland,21,a,183487,Nathan,Holland,37,,40,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.5,0.0,9024,40514,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,19
421,19236.jpg,Ruddy,39,a,19236,John,Ruddy,21,,42,NA,NA,NA,0.0,1.7,-3,0,3,0,FALSE,0,0.2,0.0,18629,4984,0,0,0,0,0,0,7,0,7.0,-1.0,-1.0,FALSE,90,0,0,1,0,0,0,0,0,0,3,0,25,26.6,0.0,0.0,2.7,0,1,20
422,168399.jpg,Norris,39,a,168399,Will,Norris,31,,39,NA,NA,NA,0.1,0.3,-1,0,1,0,FALSE,0,2.3,0.3,87543,77946,0,0,0,0,0,0,1,0,1.0,-0.7,-0.8,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,20
423,90585.jpg,Boly,39,a,90585,Willy,Boly,15,,47,2019-01-14T22:01:18Z,100,100,0.6,25.5,2,0,-2,0,FALSE,3,6.1,3.0,552947,787544,0,0,0,0,0,0,120,1,3.3,2.0,4.0,FALSE,3168,4,0,8,43,0,0,0,2,1,0,10,635,954.2,146.9,279.0,137.7,0,2,20
424,57913.jpg,Douglas,39,u,57913,Barry,Douglas,3,Transferred to Leeds,50,2018-07-30T08:36:08Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,2743,98,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,20
425,87835.jpg,Doherty,39,a,87835,Matt,Doherty,2,,53,2019-02-17T15:31:20Z,100,100,1.0,27.2,8,0,-8,0,FALSE,4,21.9,5.3,1445228,2635083,0,0,0,0,0,0,144,2,3.8,4.3,4.4,FALSE,3141,4,7,8,41,1,0,0,5,0,0,12,596,758.8,547.4,711.0,201.6,0,2,20
426,107613.jpg,Saïss,39,a,107613,Romain,Saïss,27,,42,2019-01-03T00:01:17Z,100,100,0.0,11.2,-3,0,3,0,FALSE,1,0.4,0.0,42852,49340,0,0,0,0,0,0,47,0,2.5,-1.0,-1.0,FALSE,1142,2,0,3,17,0,0,0,7,0,0,5,248,363.6,70.9,129.0,56.2,0,2,20
427,41727.jpg,Bennett,39,a,41727,Ryan,Bennett,5,,41,2019-03-02T17:31:20Z,100,100,0.7,21.7,1,0,-1,0,FALSE,0,8.0,2.7,923860,1074431,0,0,0,0,0,0,89,0,2.6,1.7,2.0,FALSE,3060,1,0,9,38,0,0,0,12,0,0,1,467,566.4,129.7,172.0,86.9,0,2,20
428,77610.jpg,Batth,39,u,77610,Danny,Batth,6,Season-long loan to Middlesbrough,40,2018-08-31T19:01:13Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.6,0.0,75716,5588,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,20
429,67184.jpg,Miranda,39,u,67184,Roderick Jefferson,Gonçalves Miranda,25,Season-long loan to Olympiacos,40,2018-07-13T08:41:00Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,4243,1050,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,20
430,94147.jpg,Coady,39,a,94147,Conor,Coady,16,,45,NA,NA,NA,0.7,20.9,0,0,0,0,FALSE,1,0.9,3.0,60060,74605,0,0,0,0,0,0,94,1,2.5,2.0,2.6,FALSE,3420,0,0,9,46,3,0,0,5,0,0,6,585,593.2,26.2,0.0,61.8,0,2,20
